terror,level,source,target,weight,time
aq,2,00000b55c1bcbc1f,01c0b391f1bb9fa7,0.00184056,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,e1cf17f2de4c7ef4,0.0994005,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,ce8d385dfc93a36f,0.012959,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,cd9178f282a299fd,0.02146937,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,000032cc32d9df62,0.0595,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,e3e1accf2fe0c8e3,0.00848614,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,0000d44a5e451dee,0.00886969,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,64e4079600a5377b,0.0027,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,0000000e379d23b0,0.10470899,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,00001bd1e9bc3c71,1.29650169,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,00001012b1848923,0.01223898,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,0530f65ac311bcd3,0.005,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,8efce006bfd3a3bd,1.85026431,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,71c372cc084438f8,0.0135,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,000d1f79ead39c75,0.18364927,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,Virtual Currency Exchange 2,0.0015,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,000104b106d1643b,0.0041,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,0000000e379d23b0,0.0111,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,000003e028959c0b,0.40847286,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,Virtual Currency Exchange 2,0.01501,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,cb07c7945366cf33,1.05115164,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,0013cd67d33156bd,0.0015,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,04bd04652252db08,0.0495,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,ce42648f8d312378,20.0,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,3bc58ed8f63703a6,0.030961,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,000003e028959c0b,0.04660556,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,000127ac22985d04,0.4995,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,00000f7a75c1852f,1.9495,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,Virtual Currency Exchange 11,0.50860861,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,Virtual Currency Exchange 9,0.00398943,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,71795bd399279c43,0.46238142,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,04a13990ada95b75,0.00630898,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,00043b3a3d783a08,0.314316,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,16c1d590f285f956,0.00413596,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,00002dbb511a3024,0.7928039,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,0164cc4473fbceed,0.0044352,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,000032cc32d9df62,0.02166116,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,00001b202a0c2465,0.02391096,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,0000c53eb48e241a,0.05813022,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,00001012b1848923,0.05,2019-07-07 06:42:09
aq,2,00000b55c1bcbc1f,00003a8c6104c4c2,0.00229003,2019-07-07 06:42:09
aq,2,exchange4,00000b55c1bcbc1f,10.14132187,2019-07-05 16:02:47
aq,2,exchange4,exchange4,0.01079603,2019-07-05 16:02:47
aq,0,exchange4,exchange4,0.00089353,2019-07-03 08:00:50
aq,0,exchange4,00000b55c1bcbc1f,15.97217325,2019-07-03 08:00:50
aq,1,exchange4,00000b55c1bcbc1f,90.22702103,2019-07-03 10:12:41
aq,1,exchange4,exchange4,0.00047685,2019-07-03 10:12:41
aq,1,00000b55c1bcbc1f,0000260c0303dbbf,0.92,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,13f284c06749e33e,0.04419026,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0006391213837ac7,0.07215561,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,559b2645027dc604,0.25018,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,193ec1d19187fdd6,0.05325734,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0000742a128db8c2,0.10462778,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,9973d84633f4a335,0.0571107,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,000003e028959c0b,0.5995,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00002dbb511a3024,0.0095,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00011f17cd2e1170,0.6,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0005190b7af301a5,1.0,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,623ffecac4a3f4c3,0.0315,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,003a651a8d43c00f,1.9995,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,000032cc32d9df62,0.08083048,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00000b55c1bcbc1f,0.60063196,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00002dbb511a3024,0.00695363,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0006805e536a0cde,0.21030085,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,e3c5cbdc0545db3b,0.00981483,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0001b20967215a25,0.68408358,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,3de1bbbdfd0913bb,0.0808337,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00000f78a0e1e9be,0.02552528,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00000515f7e1e4fc,0.02483753,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,000295aeefe0a8c1,0.0478108,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,1d4e1cc4ef7af188,0.00450006,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0002a88734963cd5,0.00269602,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,1896d6444ad53b84,0.0995,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0e1f83d97540ec1b,0.00235549,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,ab197570869601fe,0.08967035,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,008f6e41416c2c97,0.8,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,28b6959f84055735,0.0685,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,55a73051b2457adf,1.35064392,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0000044b60b2c25d,0.47421247,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,28b6b36ce6200839,0.09797813,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,197fef9224227a26,0.00685667,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,10a394c8bdeee4bc,0.0095,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00001daa90d8b9ec,3.651,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,Virtual Currency Exchange 11,0.23650522,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0000000e379d23b0,0.00409882,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,b1fd82b907b6d17d,0.29041486,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,a9cacd16e50aa163,0.009352,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,04dcc6e8d25ee6bd,0.24967,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0000000e379d23b0,0.00181931,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00002dbb511a3024,0.2595,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,2257d1f683685d3a,0.0106562,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,5f084ef4f85770ae,0.01,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,000032cc32d9df62,0.0245,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00014eba9c2801b0,0.2674672,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,5af771797ed6eb67,0.0042,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0e4a389b281db8d9,0.01005917,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,f6714b5980c1e9c6,0.02752475,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00000ce9ca742500,0.00563985,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00003a8c6104c4c2,0.68714159,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,24a94a9e7b123dcc,0.4995,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,000032cc32d9df62,0.00521517,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,00009de607912744,0.0015,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,0000044b60b2c25d,49.9994,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,Virtual Currency Exchange 2,0.37912002,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,052d16d88f7c38b6,1.93109944,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,2d9c211e08d46f11,1.46861806,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,536d43030b9a3b93,0.01,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,1fb0d6e02a89ee3d,0.34944273,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,47041e56a77d9c65,1.67324257,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,9789e4993ec02192,0.05275615,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,4104f954c10520da,1.9995,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,f80c978ebaed9e44,0.0153499,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,Virtual Currency Exchange 11,0.1331215,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,e767285893a803d8,0.1495,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,497bd1c5e4dff2ec,0.042,2019-07-03 08:53:19
aq,1,00000b55c1bcbc1f,658a6fc261ccaa03,4.6644717,2019-07-03 08:53:19
aq,2,00000b55c1bcbc1f,00008abae48b9548,6.5,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,0006caf2dbe89b62,0.0095,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,000000392b6db0d3,199.0702,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,000135aead42e087,1.75,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,901128faa83255d1,0.02570966,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00002dbb511a3024,0.03958151,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,43c10b1cd6f18794,0.04121731,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,000000392b6db0d3,0.6413,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00d10c2cb7e0ffb1,0.04394061,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,49c19f4bf464bc42,0.0045,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,69222b4d1b6d7009,0.002,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,000036c7cacc5e74,0.18183778,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,0000117224887ddb,0.002095,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,1077f665e7e45918,0.06133409,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,Virtual Currency Exchange 11,0.05634628,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,c1ed91c2b87696f5,0.0015,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,03f9dfa9a4dcf31d,12.53758288,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,0000908e6c92d002,0.12920616,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,000003d5285b1e15,0.00646103,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00000f7a75c1852f,0.9995,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,01a1c01e78072f8e,0.025,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,001e9a486536443d,0.08771649,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,0005b932b9505c16,0.00448991,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,070c5492e1e6012b,0.009122,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,f3dd2d23ee446f8c,0.0995,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,27ece9f9f430fe14,0.9995,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,0025d2b7e7444ac6,0.00547076,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,3a6a801e02c5b658,3.83828576,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,bd00767ad3533616,0.13736967,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00000ce9ca742500,0.25,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00000e4cdafa14d4,0.3495,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,000003e028959c0b,0.0545,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00007e182a823b34,0.023,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00002dbb511a3024,0.2995,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00001b202a0c2465,0.0475,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,exchange4,0.0225,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,Virtual Currency Exchange 2,0.002,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,8a0c7ec7ddb0a64a,0.00904321,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,c700464ff67ad69e,0.12679828,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,9661abe48c25abe4,0.05358631,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,69676b0d534fcaf4,0.11,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,Virtual Currency Exchange 2,0.00580293,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00004290d122cf1b,0.03180195,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,069c688f5111ac27,0.61021284,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,0000781f55f5f5de,0.0227767,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00000146f9362b0e,0.00184615,2019-07-06 16:19:58
aq,2,00000b55c1bcbc1f,00002ea3deb52ac6,0.0035,2019-07-06 16:19:58
aq,2,exchange4,exchange4,0.00813138,2019-07-03 14:03:00
aq,2,exchange4,00000b55c1bcbc1f,46.38898559,2019-07-03 14:03:00
aq,2,0000260c0303dbbf,0000260c0303dbbf,133.35280227,2019-07-03 14:52:51
aq,2,13f284c06749e33e,21fc86e2dbb8a537,1.0,2019-09-27 22:48:46
aq,2,13f284c06749e33e,349dee3617e7cee5,0.26750218,2019-09-27 22:48:46
aq,2,0006391213837ac7,0010894226bbbd23,0.06623699,2019-07-03 09:56:00
aq,2,0006391213837ac7,0006391213837ac7,0.00577363,2019-07-03 09:56:00
aq,2,559b2645027dc604,037e33fc2c6228d4,0.00874258,2019-07-03 09:33:52
aq,2,559b2645027dc604,252da1db11cc8811,0.24129174,2019-07-03 09:33:52
aq,2,193ec1d19187fdd6,000042ba4d27ee9d,0.19795731,2019-11-01 08:52:09
aq,2,0000742a128db8c2,3b5664c850d10bc9,0.11825659,2019-07-03 13:07:49
aq,2,0000742a128db8c2,0000742a128db8c2,9.352e-05,2019-07-03 13:07:49
aq,2,9973d84633f4a335,5dc1fe3035097d58,0.81000056,2019-07-18 09:35:45
aq,2,9973d84633f4a335,90d51e6bba4c001a,0.49222381,2019-07-18 09:35:45
aq,2,9973d84633f4a335,00000a27798c4301,0.00751858,2019-07-18 09:35:45
aq,2,000003e028959c0b,00070676b7a3c0f2,0.99604072,2019-07-03 10:12:41
aq,2,000003e028959c0b,00070676b7a3c0f2,2.06014179,2019-07-03 10:12:41
aq,2,00002dbb511a3024,00002dbb511a3024,0.01014456,2019-07-03 09:07:40
aq,2,00002dbb511a3024,af560788f10bccc6,6.45022132,2019-07-03 09:07:40
aq,2,00011f17cd2e1170,00045af14c2112bf,0.00500293,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 11,0.01366641,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,088624dd344d8e29,0.00107334,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,04ad4de2c68783e1,0.00276072,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000af41ab706afb,0.0011201,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,777ff127a2f65999,0.00280546,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,6937137d8d710d89,0.00925647,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.00246712,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0a3688701e1f22c4,0.00523407,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.00295548,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.0013394,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.00288273,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,6ea7963f76ee2cee,0.00184474,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0002fd05b6078497,0.00632734,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,06c86afac9fb01de,0.00836394,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.00207376,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,9508e59c17314721,0.00100781,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.00102146,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,07e493ef2ffb6572,0.007813,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.0022248,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00000e4cdafa14d4,0.07534013,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000127265449357,0.0108793,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0a44903a9619327a,0.00899212,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.00178125,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0312d6f7cf32126b,0.00298809,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,f1808fb61ef8cf66,0.00157325,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,011e294959fda735,0.00433109,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,26f96607efcd545a,0.03449032,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0c99a24f4eb80ee3,0.00143139,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00008abae48b9548,0.00111732,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,1dfd1bbaff120bc9,0.00201866,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,35ed25fd0bac1ad3,0.0012116,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00001bd1e9bc3c71,0.00113404,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,000006ed4d89f64d,0.00097452,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00000dd86b2f6402,0.00107384,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,bffaf3405c9a8c9f,0.00627436,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.01652234,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0159429a960b1dff,0.03124236,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0345da311692c3b9,0.0025422,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000908e6c92d002,0.00102826,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00000dd86b2f6402,0.00346083,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,056a94238b43ce57,0.00429964,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,41865f9d36be7c51,0.00611595,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.00295706,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,000022408106dcc5,0.00113901,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,02d500e6754e7303,0.00301736,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,3a58325789db301f,0.02364492,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.00222577,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.01068436,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00000e4cdafa14d4,0.00854144,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.01780851,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,a163f3868becc781,0.005861,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,6f8b28f14b081380,0.02071836,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,7bcb62ca7e6a91b0,0.00522883,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,f360a344457a3a45,0.00133556,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,4e7e4ae11ebaa21c,0.00235441,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,79d8853c68329a87,0.00297306,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.00122247,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.01471493,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001615708ec05ca,0.00565299,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,14af7dedf4346e6e,0.00250402,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000260c0303dbbf,0.00123402,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,000c4ebbefed3ecb,0.00204245,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.00145167,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00006038455f6b64,0.00149536,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,08f4b518f65bcd47,0.01152169,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,2ab0a73ade51b12a,0.51545095,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,083b7ae600840042,0.00284816,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,01fbcd2949a86414,0.12133342,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000957a86811f8d,0.00234001,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,01fbcd2949a86414,0.0254713,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,11a7e3ec19cf1eb0,0.00969579,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 11,0.0053689,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0525aebd079e9183,0.00339351,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,ba484cbf38030ca0,0.0027701,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.00184811,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,exchange4,0.0129086,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00006038455f6b64,0.00096366,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.00163674,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000127265449357,0.00119759,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0055b2a151e73730,0.00513782,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,018dcfa177cbe293,0.00103572,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000260c0303dbbf,0.00143988,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,078b9e922f5e7e8f,0.00113555,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,8655ebfa8aadc458,0.00212695,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,c0930f2a043f25ee,0.00115639,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,02ce3bef3e5e3925,0.00148459,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.0046911,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,058f5d61d93abb9e,0.03971091,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,000004950069154a,0.00830285,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000118f10f7db77,0.00126467,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,01ce5a32f927c05d,0.02915578,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.00289237,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,exchange1,0.0091591,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00000e4cdafa14d4,0.02010549,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000118f10f7db77,0.00391222,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,002116fcd54cc184,0.00272161,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,05bac782a896ace4,0.00163854,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,89d4304622c0b235,0.01092594,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,5f6637c1db938540,0.00866903,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,6090e4ffdac38bb2,0.00130751,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,00005021abea0354,0.00553761,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,exchange1,0.00227624,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,1b78fae53ec26225,0.00309561,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.0019724,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,000000392b6db0d3,0.00853492,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,000022408106dcc5,0.00100884,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0054884d00843367,0.00430385,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,1d0b2a334c0170ac,0.0017392,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0000adaf20997ccc,0.00126435,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,9e4b7a78e4b5db96,0.00309434,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,e75b4eecb94c62b8,0.00199024,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,6475969d02e39f94,0.00300408,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,014d73eab2cb814a,0.00281008,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,0001b20967215a25,0.00130396,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,28a0af5cbdf49a8e,0.00248482,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,Virtual Currency Exchange 1,0.00800691,2019-07-26 17:13:06
aq,2,00011f17cd2e1170,006b345a250573c6,0.00100076,2019-07-26 17:13:06
